,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
298,410.0,50.0,83.5,3114.15,54.2,59.4,280451.7,58.1,63.69,58.55,52.4,57.65,262789.0,54.2,8013.0,62.78,56.45,606524.2,51.3,56.13,249110.7,52.8,8002.0,60.74,54.26,50.9,57.62,225500.9,50.3,8102.0,58.66,51.86,49.1,59.29,212073.3,8231.0,56.99,48.4,2931.4,2978.26,2850.2,815.5,717.9,2562.3,795.0,1755.0,3347.72,589389.6,746.8,1755.0,3387.72,733.8,815.5,1755.0,601988.1,742.7,812.7,1755.0,588020.5,47.5,769.6,1755.0,2556.96,605688.7,2684.3,3755.8,6228.3,818.5,2103.5,8001.0,5222.8,10445.6,7834.2,5.41,21293.5,31055.25,10646.75,20703.5,41407.0,5.97,5.4,108.5,3.53,162.75,4691.0,4.3,7196.0,59.88
299,810.0,170.0,107.1,21723.4,120.2,107.2,832123.7,109.6,112.15,115.7,116.3,104.71,784948.5,109.1,9022.0,109.02,112.0,1167697.4,111.4,104.33,704586.3,107.5,8938.0,110.51,108.51,106.0,103.03,685697.5,105.5,8864.0,105.52,105.32,103.0,101.84,625829.2,8799.0,101.0,101.89,4858.1,12423.86,12113.01,1795.3,1584.3,6622.6,1757.7,9063.61,10304.2,1181856.2,1534.6,9000.91,10411.45,1836.6,1932.5,8920.04,1181572.6,1408.4,1473.5,8842.18,1188995.8,100.4,1424.1,8776.71,13571.8,1067772.0,3526.1,5136.1,32585.1,1817.6,4386.9,9078.0,13188.23,10861.7,17584.3,2.29,35322.0,45966.0,23548.0,34474.5,11774.0,2.5,2.47,156.6,2.65,208.8,2700.0,3.15,2859.0,149.7
300,900.0,210.0,142.8,54857.63,149.1,134.8,1284199.4,147.6,136.6,140.2,143.4,131.56,1137397.7,132.6,9244.0,129.24,134.46,1654038.4,137.4,125.83,1059966.2,117.4,9208.0,123.37,127.33,130.5,117.05,961139.2,112.8,9168.0,120.24,121.94,124.4,108.42,921019.4,9131.0,116.56,119.13,8758.2,9501.3,9576.9,2143.3,1963.7,6232.8,2220.6,9231.76,9821.0,1734973.5,2014.5,9216.19,10078.4,1994.6,2025.0,9185.48,1660444.0,1763.9,1837.4,9153.66,1673301.4,110.3,1821.6,9114.22,9459.4,1391757.1,4586.1,6622.5,73143.5,2244.1,4602.1,9286.0,43446.8,36571.75,18285.88,4.09,48260.0,12065.0,36195.0,47096.0,24130.0,3.45,3.44,299.4,2.75,108.1,3052.0,2.45,3629.0,324.3
301,690.0,210.0,289.8,34722.4,190.3,154.36,1523166.6,210.7,148.76,159.0,177.6,147.44,1451175.9,188.9,9347.0,140.9,146.2,1681849.3,160.0,141.34,1341072.8,173.8,9306.0,136.56,138.8,149.1,134.8,1284199.4,147.6,9286.0,136.6,140.2,143.4,131.56,1137397.7,9244.0,129.24,134.46,8146.1,9291.0,9821.0,2627.5,2143.3,8245.0,2595.2,9329.64,9700.0,1908975.7,2284.4,9297.06,10149.0,2451.2,2526.4,9254.28,1732937.5,2220.6,2244.1,9231.76,1734973.5,132.6,2014.5,9216.19,10078.4,1654038.4,6622.5,12930.0,52083.6,3000.0,8758.2,9396.0,54857.63,17361.2,73143.5,5.33,37179.0,48260.0,24786.0,36195.0,12393.0,4.72,6.88,324.3,3.44,432.4,4079.0,4.09,7045.0,196.65
302,200.0,40.0,22.0,2996.03,36.2,37.64,134312.5,31.43,38.7,32.04,35.7,37.42,124042.2,30.49,4718.0,36.4,30.32,377633.3,34.6,37.16,120470.6,29.55,4730.0,35.67,28.87,33.4,36.56,115107.4,28.61,4758.0,34.98,27.13,31.4,33.0,116552.6,4695.0,32.83,25.62,1083.9,1645.98,1859.5,652.8,582.8,1861.2,589.5,1755.0,1653.06,377828.6,544.0,1755.0,1625.98,481.1,667.8,1755.0,390388.5,229.2,582.9,1755.0,408321.5,27.68,763.2,1755.0,1936.75,415431.1,2211.5,1529.0,3994.7,765.8,1430.8,4930.0,2882.8,1997.35,998.68,1.55,37933.0,9483.25,28449.75,36818.0,18966.5,2.28,1.28,147.9,2.69,43.93,3321.0,2.32,4638.0,131.78
303,960.0,260.0,392.6,52083.6,203.8,162.84,1640293.0,229.3,158.63,169.5,190.3,154.36,1523166.6,210.7,9396.0,148.76,159.0,1908975.7,177.6,147.44,1451175.9,188.9,9347.0,140.9,146.2,160.0,141.34,1341072.8,173.8,9306.0,136.56,138.8,149.1,134.8,1284199.4,9286.0,136.6,140.2,12930.0,10149.0,9291.0,3000.0,2244.1,8146.1,2738.8,9248.4,10082.0,2318397.0,2595.2,9329.64,9700.0,2284.4,2627.5,9297.06,1681849.3,2451.2,2526.4,9254.28,1732937.5,147.6,2220.6,9231.76,9821.0,1734973.5,8245.0,10855.3,69444.8,3148.0,6622.5,9380.0,73143.5,34722.4,17361.2,6.46,49572.0,12393.0,37179.0,48260.0,24786.0,6.88,5.33,432.4,4.09,98.33,5606.0,4.72,5909.0,294.98
304,830.0,160.0,158.4,10861.7,116.3,104.71,784948.5,109.1,109.02,112.0,111.4,104.33,704586.3,107.5,8938.0,110.51,108.51,1181572.6,106.0,103.03,685697.5,105.5,8864.0,105.52,105.32,103.0,101.84,625829.2,100.4,8799.0,101.0,101.89,98.2,98.64,602224.7,8735.0,98.12,98.45,6622.6,12113.01,13571.8,1932.5,1389.6,3526.1,1534.6,9000.91,10411.45,1167697.4,1836.6,8920.04,12423.86,1408.4,1473.5,8842.18,1188995.8,1424.1,1584.3,8776.71,1067772.0,97.2,1298.8,8699.73,13596.37,973523.7,4386.9,4858.1,21723.4,1795.3,3819.0,9022.0,8792.15,17584.3,13188.23,2.47,23548.0,34474.5,11774.0,22983.0,45966.0,3.15,2.5,104.4,2.76,156.6,3561.0,2.65,3152.0,74.85
305,820.0,190.0,323.0,18285.88,137.4,125.83,1059966.2,117.4,123.37,127.33,130.5,117.05,961139.2,112.8,9168.0,120.24,121.94,1673301.4,124.4,108.42,921019.4,110.3,9131.0,116.56,119.13,120.2,107.2,832123.7,109.6,9078.0,112.15,115.7,116.3,104.71,784948.5,9022.0,109.02,112.0,4586.1,9459.4,10304.2,1837.4,1795.3,4602.1,1994.6,9185.48,9501.3,1660444.0,1763.9,9153.66,9576.9,1821.6,1963.7,9114.22,1391757.1,1757.7,1817.6,9063.61,1181856.2,109.1,1534.6,9000.91,10411.45,1167697.4,5136.1,6232.8,36571.75,2025.0,4858.1,9208.0,21723.4,43446.8,32585.1,3.45,24130.0,35322.0,12065.0,23548.0,47096.0,2.75,2.45,149.7,2.47,224.55,2264.0,2.29,3052.0,108.1
306,1200.0,220.0,246.4,52083.6,203.8,162.84,1640293.0,229.3,158.63,169.5,190.3,154.36,1523166.6,210.7,9396.0,148.76,159.0,1908975.7,177.6,147.44,1451175.9,188.9,9347.0,140.9,146.2,160.0,141.34,1341072.8,173.8,9306.0,136.56,138.8,149.1,134.8,1284199.4,9286.0,136.6,140.2,12930.0,10149.0,9291.0,3000.0,2244.1,8146.1,2738.8,9248.4,10082.0,2318397.0,2595.2,9329.64,9700.0,2284.4,2627.5,9297.06,1681849.3,2451.2,2526.4,9254.28,1732937.5,147.6,2220.6,9231.76,9821.0,1734973.5,8245.0,10855.3,69444.8,3148.0,6622.5,9380.0,73143.5,34722.4,17361.2,6.46,49572.0,12393.0,37179.0,48260.0,24786.0,6.88,5.33,432.4,4.09,98.33,5606.0,4.72,5909.0,294.98
307,630.0,120.0,72.0,21723.4,120.2,107.2,832123.7,109.6,112.15,115.7,116.3,104.71,784948.5,109.1,9022.0,109.02,112.0,1167697.4,111.4,104.33,704586.3,107.5,8938.0,110.51,108.51,106.0,103.03,685697.5,105.5,8864.0,105.52,105.32,103.0,101.84,625829.2,8799.0,101.0,101.89,4858.1,12423.86,12113.01,1795.3,1584.3,6622.6,1757.7,9063.61,10304.2,1181856.2,1534.6,9000.91,10411.45,1836.6,1932.5,8920.04,1181572.6,1408.4,1473.5,8842.18,1188995.8,100.4,1424.1,8776.71,13571.8,1067772.0,3526.1,5136.1,32585.1,1817.6,4386.9,9078.0,13188.23,10861.7,17584.3,2.29,35322.0,45966.0,23548.0,34474.5,11774.0,2.5,2.47,156.6,2.65,208.8,2700.0,3.15,2859.0,149.7
308,400.0,80.0,92.8,7874.4,66.2,73.13,382101.5,76.9,75.42,73.66,62.6,70.75,365186.2,74.3,8004.0,73.57,69.26,669640.3,59.1,65.61,339325.9,70.2,7994.0,71.56,65.65,56.2,61.52,320957.3,64.5,8003.0,67.81,63.25,55.5,60.78,297210.1,8018.0,65.0,60.53,4730.8,4294.06,3758.77,909.2,861.8,3878.4,907.1,7976.88,5096.97,692600.0,886.4,7930.66,4756.68,831.8,938.4,7924.48,648845.6,797.3,809.8,1755.0,628132.9,61.5,757.8,1755.0,3538.71,610502.7,3485.8,5131.4,11811.6,1004.6,3663.5,8020.0,9342.45,3937.2,12456.6,3.06,32782.5,42587.0,21855.0,31940.25,10927.5,5.65,3.72,179.63,3.94,239.5,4986.0,6.11,6713.0,186.0
309,920.0,180.0,81.0,54857.63,149.1,134.8,1284199.4,147.6,136.6,140.2,143.4,131.56,1137397.7,132.6,9244.0,129.24,134.46,1654038.4,137.4,125.83,1059966.2,117.4,9208.0,123.37,127.33,130.5,117.05,961139.2,112.8,9168.0,120.24,121.94,124.4,108.42,921019.4,9131.0,116.56,119.13,8758.2,9501.3,9576.9,2143.3,1963.7,6232.8,2220.6,9231.76,9821.0,1734973.5,2014.5,9216.19,10078.4,1994.6,2025.0,9185.48,1660444.0,1763.9,1837.4,9153.66,1673301.4,110.3,1821.6,9114.22,9459.4,1391757.1,4586.1,6622.5,73143.5,2244.1,4602.1,9286.0,43446.8,36571.75,18285.88,4.09,48260.0,12065.0,36195.0,47096.0,24130.0,3.45,3.44,299.4,2.75,108.1,3052.0,2.45,3629.0,324.3
310,440.0,120.0,73.2,10861.7,116.3,104.71,784948.5,109.1,109.02,112.0,111.4,104.33,704586.3,107.5,8938.0,110.51,108.51,1181572.6,106.0,103.03,685697.5,105.5,8864.0,105.52,105.32,103.0,101.84,625829.2,100.4,8799.0,101.0,101.89,98.2,98.64,602224.7,8735.0,98.12,98.45,6622.6,12113.01,13571.8,1932.5,1389.6,3526.1,1534.6,9000.91,10411.45,1167697.4,1836.6,8920.04,12423.86,1408.4,1473.5,8842.18,1188995.8,1424.1,1584.3,8776.71,1067772.0,97.2,1298.8,8699.73,13596.37,973523.7,4386.9,4858.1,21723.4,1795.3,3819.0,9022.0,8792.15,17584.3,13188.23,2.47,23548.0,34474.5,11774.0,22983.0,45966.0,3.15,2.5,104.4,2.76,156.6,3561.0,2.65,3152.0,74.85
311,40.0,10.0,8.0,610.4,12.1,10.03,38193.64,13.6,11.62,10.06,11.6,8.5,35859.4,12.67,1582.0,10.86,9.79,129102.4,11.4,6.97,32793.7,11.73,1507.0,10.17,9.35,10.6,5.44,30012.46,10.79,1450.0,9.91,8.85,10.0,3.91,27231.21,1456.0,9.73,8.34,322.5,508.64,590.64,208.6,152.25,388.9,183.6,1612.95,392.96,141542.6,165.1,1504.36,435.1,167.9,209.6,1450.47,123618.0,180.3715071,158.45,1439.0,121857.2,9.85,197.6795574,1442.31,686.16,122031.7,345.3,287.2,154.4,211.1,316.5,1649.0,152.6,457.8,305.2,1.24,8435.75,16388.0,32776.0,8194.0,24582.0,2.25,1.99,14.15,3.0,28.3,1381.0,2.58,2649.0,56.6
312,420.0,130.0,62.4,4396.08,98.2,98.64,602224.7,97.2,98.12,98.45,92.8,96.49,552124.4,96.9,8585.0,95.35,94.34,954628.6,86.2,83.21,526596.4,94.1,8393.0,90.95,89.79,81.9,81.05,486347.8,90.4,8382.0,87.27,85.56,76.9,79.93,463829.0,8325.0,85.37,82.89,3896.7,11379.37,10555.47,1288.0,1203.3,2790.6,1298.8,8699.73,13596.37,973523.7,1294.2,8555.54,12063.5,1143.8,1316.3,8364.78,929027.1,1082.5,1176.5,8343.6,865878.9,88.2,1032.5,8271.46,8993.0,833494.6,3157.3,3819.0,8792.15,1389.6,4107.4,8735.0,7244.3,14488.6,10866.45,2.76,22983.0,33626.25,11491.5,22417.5,44835.0,3.25,3.05,167.4,2.04,251.1,2247.0,2.44,3678.0,52.2
313,680.0,160.0,193.6,36571.75,143.4,131.56,1137397.7,132.6,129.24,134.46,137.4,125.83,1059966.2,117.4,9208.0,123.37,127.33,1660444.0,130.5,117.05,961139.2,112.8,9168.0,120.24,121.94,124.4,108.42,921019.4,110.3,9131.0,116.56,119.13,120.2,107.2,832123.7,9078.0,112.15,115.7,6232.8,9576.9,9459.4,2025.0,1817.6,4586.1,2014.5,9216.19,10078.4,1654038.4,1994.6,9185.48,9501.3,1763.9,1837.4,9153.66,1673301.4,1821.6,1963.7,9114.22,1391757.1,109.6,1757.7,9063.61,10304.2,1181856.2,4602.1,8758.2,54857.63,2143.3,5136.1,9244.0,32585.1,18285.88,43446.8,3.44,36195.0,47096.0,24130.0,35322.0,12065.0,2.45,3.45,224.55,2.29,299.4,2918.0,2.75,3882.0,216.2
314,810.0,160.0,305.6,21723.4,120.2,107.2,832123.7,109.6,112.15,115.7,116.3,104.71,784948.5,109.1,9022.0,109.02,112.0,1167697.4,111.4,104.33,704586.3,107.5,8938.0,110.51,108.51,106.0,103.03,685697.5,105.5,8864.0,105.52,105.32,103.0,101.84,625829.2,8799.0,101.0,101.89,4858.1,12423.86,12113.01,1795.3,1584.3,6622.6,1757.7,9063.61,10304.2,1181856.2,1534.6,9000.91,10411.45,1836.6,1932.5,8920.04,1181572.6,1408.4,1473.5,8842.18,1188995.8,100.4,1424.1,8776.71,13571.8,1067772.0,3526.1,5136.1,32585.1,1817.6,4386.9,9078.0,13188.23,10861.7,17584.3,2.29,35322.0,45966.0,23548.0,34474.5,11774.0,2.5,2.47,156.6,2.65,208.8,2700.0,3.15,2859.0,149.7
315,630.0,100.0,123.0,10866.45,86.2,83.21,526596.4,94.1,90.95,89.79,81.9,81.05,486347.8,90.4,8382.0,87.27,85.56,865878.9,76.9,79.93,463829.0,88.2,8325.0,85.37,82.89,72.9,78.63,427087.7,85.9,8186.0,83.55,80.05,69.4,76.29,417524.0,8058.0,79.65,76.92,3157.3,8993.0,6703.06,1176.5,1270.5,4107.4,1143.8,8364.78,11379.37,929027.1,1082.5,8343.6,10555.47,1032.5,1203.3,8271.46,833494.6,1014.9,1104.7,8148.33,817526.9,81.7,1005.0,8002.21,5062.76,788018.3,4521.3,2790.6,14488.6,1316.3,5146.3,8393.0,15748.8,7244.3,3622.15,3.25,44835.0,11208.75,33626.25,43710.0,22417.5,2.04,2.44,372.0,2.84,83.7,3255.0,1.81,2247.0,251.1
316,660.0,220.0,338.8,52083.6,203.8,162.84,1640293.0,229.3,158.63,169.5,190.3,154.36,1523166.6,210.7,9396.0,148.76,159.0,1908975.7,177.6,147.44,1451175.9,188.9,9347.0,140.9,146.2,160.0,141.34,1341072.8,173.8,9306.0,136.56,138.8,149.1,134.8,1284199.4,9286.0,136.6,140.2,12930.0,10149.0,9291.0,3000.0,2244.1,8146.1,2738.8,9248.4,10082.0,2318397.0,2595.2,9329.64,9700.0,2284.4,2627.5,9297.06,1681849.3,2451.2,2526.4,9254.28,1732937.5,147.6,2220.6,9231.76,9821.0,1734973.5,8245.0,10855.3,69444.8,3148.0,6622.5,9380.0,73143.5,34722.4,17361.2,6.46,49572.0,12393.0,37179.0,48260.0,24786.0,6.88,5.33,432.4,4.09,98.33,5606.0,4.72,5909.0,294.98
317,430.0,60.0,82.8,3622.15,76.9,79.93,463829.0,88.2,85.37,82.89,72.9,78.63,427087.7,85.9,8186.0,83.55,80.05,817526.9,69.4,76.29,417524.0,81.7,8058.0,79.65,76.92,66.2,73.13,382101.5,76.9,8020.0,75.42,73.66,62.6,70.75,365186.2,8004.0,73.57,69.26,4521.3,5062.76,5096.97,1104.7,909.2,5146.3,1032.5,8271.46,8993.0,833494.6,1014.9,8148.33,6703.06,1005.0,1270.5,8002.21,788018.3,907.1,1004.6,7976.88,692600.0,74.3,886.4,7930.66,4756.68,669640.3,5131.4,4107.4,7244.3,1203.3,4730.8,8325.0,7874.4,15748.8,11811.6,2.04,22417.5,32782.5,11208.75,21855.0,43710.0,2.84,1.81,186.0,3.72,279.0,6796.0,3.06,3255.0,83.7
318,610.0,140.0,133.0,13188.23,106.0,103.03,685697.5,105.5,105.52,105.32,103.0,101.84,625829.2,100.4,8799.0,101.0,101.89,1067772.0,98.2,98.64,602224.7,97.2,8735.0,98.12,98.45,92.8,96.49,552124.4,96.9,8585.0,95.35,94.34,86.2,83.21,526596.4,8393.0,90.95,89.79,4386.9,13596.37,12063.5,1584.3,1316.3,3819.0,1408.4,8842.18,12113.01,1188995.8,1424.1,8776.71,13571.8,1298.8,1389.6,8699.73,973523.7,1294.2,1288.0,8555.54,954628.6,94.1,1143.8,8364.78,11379.37,929027.1,3896.7,3526.1,17584.3,1473.5,2790.6,8864.0,14488.6,8792.15,4396.08,3.15,45966.0,11491.5,34474.5,44835.0,22983.0,2.76,2.65,334.8,3.25,52.2,3678.0,3.05,3561.0,156.6
319,790.0,170.0,336.6,73143.5,160.0,141.34,1341072.8,173.8,136.56,138.8,149.1,134.8,1284199.4,147.6,9286.0,136.6,140.2,1734973.5,143.4,131.56,1137397.7,132.6,9244.0,129.24,134.46,137.4,125.83,1059966.2,117.4,9208.0,123.37,127.33,130.5,117.05,961139.2,9168.0,120.24,121.94,6622.5,10078.4,9501.3,2244.1,1837.4,8758.2,2451.2,9254.28,9291.0,1732937.5,2220.6,9231.76,9821.0,2014.5,2143.3,9216.19,1654038.4,1994.6,2025.0,9185.48,1660444.0,112.8,1763.9,9153.66,9576.9,1673301.4,6232.8,8245.0,17361.2,2526.4,4586.1,9306.0,18285.88,54857.63,36571.75,4.72,12393.0,24130.0,48260.0,12065.0,36195.0,3.44,4.09,108.1,2.45,216.2,3882.0,3.45,4079.0,432.4
320,180.0,40.0,11.2,998.68,34.6,37.16,120470.6,29.55,35.67,28.87,33.4,36.56,115107.4,28.61,4758.0,34.98,27.13,408321.5,31.4,33.0,116552.6,27.68,4695.0,32.83,25.62,30.9,31.47,98042.9,26.74,4630.0,31.3,23.87,29.5,29.93,92354.2,4252.0,30.13,21.54,2211.5,1936.75,1991.43,582.9,550.4,1430.8,481.1,1755.0,1645.98,390388.5,229.2,1755.0,1859.5,763.2,582.8,1755.0,415431.1,412.0,768.0,1755.0,413834.5,25.8,431.1,1755.0,2134.49,402158.1,1571.1,1861.2,1997.35,667.8,1668.9,4730.0,1441.4,2882.8,2162.1,2.28,18966.5,27613.5,9483.25,18409.0,36818.0,2.69,2.32,73.95,3.56,110.93,3302.0,2.68,3321.0,43.93
321,860.0,160.0,160.0,73143.5,160.0,141.34,1341072.8,173.8,136.56,138.8,149.1,134.8,1284199.4,147.6,9286.0,136.6,140.2,1734973.5,143.4,131.56,1137397.7,132.6,9244.0,129.24,134.46,137.4,125.83,1059966.2,117.4,9208.0,123.37,127.33,130.5,117.05,961139.2,9168.0,120.24,121.94,6622.5,10078.4,9501.3,2244.1,1837.4,8758.2,2451.2,9254.28,9291.0,1732937.5,2220.6,9231.76,9821.0,2014.5,2143.3,9216.19,1654038.4,1994.6,2025.0,9185.48,1660444.0,112.8,1763.9,9153.66,9576.9,1673301.4,6232.8,8245.0,17361.2,2526.4,4586.1,9306.0,18285.88,54857.63,36571.75,4.72,12393.0,24130.0,48260.0,12065.0,36195.0,3.44,4.09,108.1,2.45,216.2,3882.0,3.45,4079.0,432.4
322,120.0,10.0,15.3,2162.1,31.4,33.0,116552.6,27.68,32.83,25.62,30.9,31.47,98042.9,26.74,4630.0,31.3,23.87,413834.5,29.5,29.93,92354.2,25.8,4252.0,30.13,21.54,26.9,28.4,85347.6,24.86,4198.0,29.95,19.7,24.3,26.87,85072.2,4063.0,27.84,18.37,1571.1,2134.49,2000.42,768.0,409.3,1668.9,763.2,1755.0,1936.75,415431.1,412.0,1755.0,1991.43,431.1,550.4,1755.0,402158.1,331.3,467.1,1751.67,420359.6,23.92,225.7,1750.0,1549.44,420700.5,1163.3,1430.8,2882.8,582.8,867.4,4695.0,1872.6,1441.4,720.7,2.69,36818.0,9204.5,27613.5,35763.0,18409.0,3.56,2.68,134.3,3.51,36.98,2309.0,3.31,3302.0,110.93
323,700.0,160.0,102.4,18285.88,137.4,125.83,1059966.2,117.4,123.37,127.33,130.5,117.05,961139.2,112.8,9168.0,120.24,121.94,1673301.4,124.4,108.42,921019.4,110.3,9131.0,116.56,119.13,120.2,107.2,832123.7,109.6,9078.0,112.15,115.7,116.3,104.71,784948.5,9022.0,109.02,112.0,4586.1,9459.4,10304.2,1837.4,1795.3,4602.1,1994.6,9185.48,9501.3,1660444.0,1763.9,9153.66,9576.9,1821.6,1963.7,9114.22,1391757.1,1757.7,1817.6,9063.61,1181856.2,109.1,1534.6,9000.91,10411.45,1167697.4,5136.1,6232.8,36571.75,2025.0,4858.1,9208.0,21723.4,43446.8,32585.1,3.45,24130.0,35322.0,12065.0,23548.0,47096.0,2.75,2.45,149.7,2.47,224.55,2264.0,2.29,3052.0,108.1
324,330.0,90.0,36.0,10866.45,86.2,83.21,526596.4,94.1,90.95,89.79,81.9,81.05,486347.8,90.4,8382.0,87.27,85.56,865878.9,76.9,79.93,463829.0,88.2,8325.0,85.37,82.89,72.9,78.63,427087.7,85.9,8186.0,83.55,80.05,69.4,76.29,417524.0,8058.0,79.65,76.92,3157.3,8993.0,6703.06,1176.5,1270.5,4107.4,1143.8,8364.78,11379.37,929027.1,1082.5,8343.6,10555.47,1032.5,1203.3,8271.46,833494.6,1014.9,1104.7,8148.33,817526.9,81.7,1005.0,8002.21,5062.76,788018.3,4521.3,2790.6,14488.6,1316.3,5146.3,8393.0,15748.8,7244.3,3622.15,3.25,44835.0,11208.75,33626.25,43710.0,22417.5,2.04,2.44,372.0,2.84,83.7,3255.0,1.81,2247.0,251.1
325,400.0,50.0,20.5,5222.8,50.9,57.62,225500.9,50.3,58.66,51.86,49.1,59.29,212073.3,47.5,8231.0,56.99,48.4,605688.7,47.8,57.88,198459.6,45.0,8418.0,56.37,46.45,46.3,52.26,192689.2,40.1,8420.0,54.62,44.79,45.6,51.63,183726.0,8690.0,51.89,42.87,2103.5,2424.37,2206.19,717.9,669.8,2034.8,742.7,1755.0,2850.2,588020.5,769.6,1755.0,2556.96,645.9,744.5,1755.0,626960.3,629.9,764.5,1755.0,629797.2,39.7,627.6,1755.0,1976.26,611105.4,1979.0,2684.3,7834.2,812.7,1298.1,8102.0,7089.53,2611.4,9452.7,4.3,31055.25,40234.0,20703.5,30175.5,10351.75,3.39,3.53,193.65,2.67,258.2,2964.0,3.25,4072.0,108.5
326,420.0,110.0,57.2,4396.08,98.2,98.64,602224.7,97.2,98.12,98.45,92.8,96.49,552124.4,96.9,8585.0,95.35,94.34,954628.6,86.2,83.21,526596.4,94.1,8393.0,90.95,89.79,81.9,81.05,486347.8,90.4,8382.0,87.27,85.56,76.9,79.93,463829.0,8325.0,85.37,82.89,3896.7,11379.37,10555.47,1288.0,1203.3,2790.6,1298.8,8699.73,13596.37,973523.7,1294.2,8555.54,12063.5,1143.8,1316.3,8364.78,929027.1,1082.5,1176.5,8343.6,865878.9,88.2,1032.5,8271.46,8993.0,833494.6,3157.3,3819.0,8792.15,1389.6,4107.4,8735.0,7244.3,14488.6,10866.45,2.76,22983.0,33626.25,11491.5,22417.5,44835.0,3.25,3.05,167.4,2.04,251.1,2247.0,2.44,3678.0,52.2
327,500.0,140.0,282.8,43446.8,130.5,117.05,961139.2,112.8,120.24,121.94,124.4,108.42,921019.4,110.3,9131.0,116.56,119.13,1391757.1,120.2,107.2,832123.7,109.6,9078.0,112.15,115.7,116.3,104.71,784948.5,109.1,9022.0,109.02,112.0,111.4,104.33,704586.3,8938.0,110.51,108.51,4602.1,10304.2,10411.45,1963.7,1932.5,5136.1,1763.9,9153.66,9576.9,1673301.4,1821.6,9114.22,9459.4,1757.7,1817.6,9063.61,1181856.2,1534.6,1795.3,9000.91,1167697.4,107.5,1836.6,8920.04,12423.86,1181572.6,4858.1,4586.1,18285.88,1837.4,6622.6,9168.0,10861.7,32585.1,21723.4,2.45,12065.0,23548.0,47096.0,11774.0,35322.0,2.29,2.75,74.85,2.5,149.7,2859.0,2.47,2918.0,299.4
328,190.0,30.0,24.9,3244.55,40.3,40.84,150266.8,34.1,43.4,36.45,39.3,40.21,143737.7,33.5,5827.0,41.79,34.76,409677.9,38.0,39.43,134548.4,33.7,5565.0,41.03,33.37,36.2,37.64,134312.5,31.43,4930.0,38.7,32.04,35.7,37.42,124042.2,4718.0,36.4,30.32,1284.5,1601.79,1653.06,663.97,652.8,1191.1,573.7265312999999,1755.0,1535.16,466212.2,554.0819663,1755.0,1527.55,574.6,680.5,1755.0,403875.0,589.5,765.8,1755.0,377828.6,30.49,544.0,1755.0,1625.98,377633.3,1529.0,1149.5,4866.83,680.29,1083.9,6714.0,2996.03,1622.28,3994.7,1.15,29299.5,37933.0,19533.0,28449.75,9766.5,0.92,1.52,131.78,1.28,175.7,2790.0,1.55,2374.0,142.9
329,810.0,310.0,251.1,69444.8,224.7,198.55,1622664.0,306.7,171.13,178.3,203.8,162.84,1640293.0,229.3,9380.0,158.63,169.5,2318397.0,190.3,154.36,1523166.6,210.7,9396.0,148.76,159.0,177.6,147.44,1451175.9,188.9,9347.0,140.9,146.2,160.0,141.34,1341072.8,9306.0,136.56,138.8,10855.3,9700.0,10149.0,3148.0,2526.4,12930.0,2871.3,9132.66,11568.0,2435004.3,2738.8,9248.4,10082.0,2595.2,3000.0,9329.64,1908975.7,2284.4,2627.5,9297.06,1681849.3,173.8,2451.2,9254.28,9291.0,1732937.5,8146.1,15001.6,16471.38,3662.6,8245.0,9260.0,17361.2,52083.6,34722.4,6.73,12732.0,24786.0,49572.0,12393.0,37179.0,5.33,6.46,98.33,4.72,196.65,7045.0,6.88,6370.0,393.3
330,1000.0,300.0,786.0,69444.8,224.7,198.55,1622664.0,306.7,171.13,178.3,203.8,162.84,1640293.0,229.3,9380.0,158.63,169.5,2318397.0,190.3,154.36,1523166.6,210.7,9396.0,148.76,159.0,177.6,147.44,1451175.9,188.9,9347.0,140.9,146.2,160.0,141.34,1341072.8,9306.0,136.56,138.8,10855.3,9700.0,10149.0,3148.0,2526.4,12930.0,2871.3,9132.66,11568.0,2435004.3,2738.8,9248.4,10082.0,2595.2,3000.0,9329.64,1908975.7,2284.4,2627.5,9297.06,1681849.3,173.8,2451.2,9254.28,9291.0,1732937.5,8146.1,15001.6,16471.38,3662.6,8245.0,9260.0,17361.2,52083.6,34722.4,6.73,12732.0,24786.0,49572.0,12393.0,37179.0,5.33,6.46,98.33,4.72,196.65,7045.0,6.88,6370.0,393.3
